9 June 2020 – 17:00:57 UTC	3 years ago	7953061674842300263
19 May 2020 – 17:01:46 UTC	3 years ago	1918853729238210606
29 April 2020 – 17:01:45 UTC	3 years ago	3416294284547935002
21 April 2020 – 17:02:02 UTC	3 years ago	2282547736418118645
31 March 2020 – 17:01:28 UTC	4 years ago	5193234031005233934
19 March 2020 – 17:05:04 UTC	4 years ago	4574434535824355981
10 March 2020 – 16:01:43 UTC	4 years ago	3565104097401898196
13 February 2020 – 17:05:53 UTC	4 years ago	8498303004693153694
11 February 2020 – 17:05:52 UTC	4 years ago	7513471942574366219
28 January 2020 – 17:02:01 UTC	4 years ago	6421179855791256236
16 January 2020 – 21:06:24 UTC	4 years ago	5934682444880915595
17 December 2019 – 17:07:47 UTC	4 years ago	4780416790550512135
10 December 2019 – 17:04:29 UTC	4 years ago	6354743632786605060
7 November 2019 – 17:03:16 UTC	4 years ago	3389174658455389437
29 October 2019 – 16:04:21 UTC	4 years ago	8766556124050650256
15 October 2019 – 17:01:28 UTC	4 years ago	1650276109137282742
8 October 2019 – 17:03:33 UTC	4 years ago	1045871666620263078
24 September 2019 – 20:49:21 UTC	4 years ago	1434502265945282014 
